expense_id,expense_type,amount,related_entity,date,receipt_available,cost_center,fiscal_period
ACC_cfd33f0f,salaires,10.0,MAG_57dde914,2022-03-03,True,entrepot,2023-Q2
ACC_01a59a1c,énergie,154.36,MAG_59b119b9,2021-09-09,False,magasin,2016-Q2
ACC_6c9b013b,salaires,13.65,,2017-02-23,True,entrepot,2017-Q1
ACC_91536fd3,N/A,-87.76,ENT_d018f0df,2017-03-17,True,N/A,2024-Q4
ACC_0fd680d9,énergie,55.82,,2017-04-29,False,siège,2025-Q3
ACC_e3050b88,salaires,72.7,,2023-05-24,True,N/A,
ACC_6c2c0183,salaires,67.29,,2015-06-27,True,magasin,2018-Q2
ACC_d7f39207,maintenance,10.0,,2025-10-26,True,logistique,2023-Q3
ACC_bd2af24f,énergie,17.29,ENT_01aaea06,2016-03-08,False,entrepot,2015-Q3
ACC_a94a5d18,investissement,12.27,ENT_1874f74d,2017-03-31,True,magasin,2020-Q1
ACC_51e905fd,maintenance,65.97,,2019-03-17,True,magasin,2017-Q1
ACC_85837ecc,salaires,51.09,MAG_1edd66c3,2018-02-28,True,magasin,2022-Q3
ACC_ba19edb4,investissement,68.04,,2021-06-05,True,logistique,2020-Q4
ACC_6cc77b8f,salaires,10.0,MAG_aa505d8c,2019-11-17,True,entrepot,
ACC_e01bef5a,logistique,639.5,MAG_4c84d0b4,2020-10-31,True,magasin,2025-Q3
ACC_abcc4a6f,salaires,10.0,,2017-03-31,True,entrepot,2019-Q4
ACC_1268e8e3,salaires,17.34,MAG_6edd0d55,2015-03-04,True,magasin,2023-Q1
ACC_02aa669d,maintenance,127.13,MAG_6f7a7d87,2023-12-22,True,magasin,2023-Q2
ACC_53070c31,salaires,10.0,MAG_5d799ff4,2023-04-18,False,magasin,2025-Q4
ACC_918f3bfd,logistique,369.31,MAG_fe8a186b,2016-02-15,True,magasin,2021-Q3
ACC_39b97128,loyer,173.05,,2022-02-24,True,magasin,2018-Q1
ACC_54f75083,autre,14.07,,2015-08-17,False,magasin,2018-Q4
ACC_3aedd7a2,salaires,152.53,,2018-10-05,True,siège,2019-Q4
ACC_97115214,énergie,16.3,ENT_df4e41e2,2017-04-14,True,entrepot,2024-Q3
ACC_e73ffba5,salaires,1083.23,MAG_93236a6f,2020-02-19,True,siège,2020-Q2
ACC_c4faf6a2,énergie,37.42,,2024-06-04,True,entrepot,2021-Q4
ACC_c96e5019,investissement,29.67,,2017-04-08,False,entrepot,2025-Q1
ACC_473e91fb,salaires,255.63,MAG_3d1e7083,2021-08-10,True,entrepot,2016-Q4
BADID,extra,17.35,ENT_aab625ff,2024-09-18,True,magasin,2018-Q1
ACC_84780934,investissement,27.54,ENT_80961ec6,2017-10-02,True,magasin,2024-Q3
BADID,logistique,257.71,,2021-04-12,True,entrepot,2023-Q2
ACC_3031bd36,salaires,200.32,ENT_6375ee2e,2021-03-16,True,entrepot,2022-Q2
ACC_ffbc486d,énergie,19.01,,2022-11-19,True,logistique,2019-Q4
ACC_16b07d90,logistique,10.0,,2022-09-17,False,entrepot,2025-Q1
ACC_e3cfa5c8,taxe_carbone,67.54,MAG_17d7544c,2015-10-20,True,entrepot,2016-Q2
ACC_f0e4e3c7,N/A,31.31,MAG_0bf63e14,2018-04-25,True,extra,2017-Q1
ACC_bf9f2da6,salaires,40.62,,2025-07-05,True,entrepot,2021-Q1
ACC_52c58de4,loyer,272.89,,2021-02-20,False,siège,2023-Q4
ACC_0a12d206,énergie,1949.77,,2015-01-25,True,logistique,2022-Q1
ACC_665915ec,maintenance,18.25,,2021-02-04,True,magasin,2020-Q4
ACC_2571666b,logistique,419.72,,2022-08-06,True,siège,2017-Q2
ACC_b01d41f4,loyer,142.08,MAG_676382c5,2023-12-09,True,entrepot,2023-Q4
ACC_5e042cac,salaires,114.35,MAG_3ac8a997,2015-03-31,True,siège,2020-Q2
ACC_b10e3ee5,énergie,1759.52,ENT_22b2f14f,2020-10-15,True,entrepot,2021-Q2
BADID,énergie,-92.92,MAG_1cfbf1d8,2025-08-05,True,logistique,
ACC_38243eac,investissement,79.87,,2021-04-17,False,siège,2015-Q3
ACC_52838db5,salaires,10.0,ENT_72537364,2020-04-29,False,logistique,2020-Q3
ACC_5169a94f,maintenance,-132.03,ENT_3d16abf0,2022-01-15,True,magasin,
ACC_6c028c8c,loyer,20.39,ENT_d5a6594c,2015-01-21,True,magasin,2015-Q3
ACC_e7f6d6d6,maintenance,16.22,ENT_82726970,2023-05-30,True,siège,2016-Q4
ACC_22b33ced,salaires,26.55,,2021-12-04,True,entrepot,2025-Q4
ACC_69b177b4,extra,10.0,MAG_40532a97,2018-10-29,True,magasin,2018-Q2
ACC_512f1527,autre,21.45,MAG_c8eb4716,2021-03-02,True,entrepot,2020-Q4
ACC_e265fffe,investissement,34.95,ENT_7cfb5f36,2022-03-21,True,entrepot,2021-Q4
ACC_d3b371cc,maintenance,46.99,,2022-03-22,False,magasin,2021-Q1
ACC_912c9186,loyer,10.0,,2022-12-01,True,logistique,2020-Q1
ACC_bcb81b0c,énergie,10.0,ENT_dca42ae8,2016-05-13,False,siège,2016-Q4
ACC_4bb789f1,loyer,10.0,,2015-12-17,True,magasin,2019-Q2
ACC_027c41cb,énergie,10.0,,2018-02-10,True,entrepot,2018-Q2
ACC_09cf890d,loyer,10.0,MAG_d3caa541,2018-10-09,True,entrepot,2022-Q1
ACC_62104286,salaires,49.6,,2015-03-03,True,magasin,2019-Q1
ACC_6cbb4fca,salaires,145.96,,2021-05-11,True,entrepot,2024-Q4
ACC_001c768d,loyer,10.0,MAG_35261490,2019-08-02,True,magasin,2024-Q3
ACC_0b2f2af3,salaires,26.23,,2023-07-13,False,siège,2022-Q3
ACC_2a9a601b,loyer,50.48,ENT_0e8f9953,2015-06-25,False,magasin,2018-Q2
ACC_09f6d083,salaires,148.96,MAG_2ec36784,2023-11-29,True,magasin,2020-Q1
BADID,loyer,25.12,ENT_0a13625e,2023-11-10,True,inconnu,
ACC_475f57a3,salaires,17.69,MAG_a5405fdc,2025-03-16,True,entrepot,2024-Q3
ACC_73711575,énergie,10.0,MAG_9b373ac4,2019-01-28,True,siège,2023-Q4
ACC_4a939120,logistique,10.0,,2022-12-16,True,logistique,2023-Q3
ACC_a7a03bad,investissement,57.16,ENT_de4ba8d8,2019-11-25,False,entrepot,2017-Q2
ACC_7790b5fd,énergie,10.0,MAG_a789f6b8,2024-05-15,True,magasin,2019-Q3
ACC_fb2ef697,loyer,200.05,MAG_33d5d568,2015-09-24,False,magasin,2019-Q1
ACC_aabea719,maintenance,981.33,ENT_62ead5e7,2024-11-08,True,magasin,2022-Q3
ACC_4e9785d6,salaires,67.25,MAG_78a5304b,2015-10-04,False,magasin,2024-Q3
ACC_9ca36b6d,investissement,120.96,MAG_babe382e,2017-12-26,True,siège,2018-Q1
ACC_fc9f08e5,investissement,10.84,,2017-09-22,False,magasin,2022-Q1
ACC_909c298d,taxe_carbone,483.34,ENT_0145e558,2020-05-20,True,magasin,2023-Q3
ACC_8d134ba8,loyer,153.32,,2022-10-11,False,magasin,2019-Q1
ACC_0bebe991,loyer,248.25,MAG_228c8ee0,2017-06-10,False,logistique,2020-Q1
ACC_4d906276,loyer,10.0,ENT_e8617f98,2019-01-25,True,siège,2023-Q3
ACC_f6dc4893,autre,91.73,,2017-06-23,True,logistique,2025-Q3
ACC_27b1f08e,autre,10.0,,2022-11-12,True,logistique,2025-Q3
ACC_95a96b62,énergie,10.0,MAG_3073d460,2015-11-16,False,magasin,2021-Q1
ACC_29e7b712,logistique,10.0,MAG_0968b025,2025-08-02,False,logistique,2024-Q2
ACC_136bfe37,salaires,1028.21,MAG_10f09220,2024-08-11,True,entrepot,2019-Q1
ACC_304fef75,salaires,10.0,,2020-01-19,True,magasin,2020-Q3
ACC_0a6428cd,taxe_carbone,10.0,,2020-03-12,True,entrepot,2019-Q1
ACC_28ea8c3d,salaires,10.0,,2023-11-04,True,magasin,2016-Q2
ACC_253e2896,énergie,62.87,ENT_252348eb,2016-12-25,False,entrepot,2015-Q4
ACC_43d17215,N/A,121.29,MAG_945fb916,2015-12-03,True,siège,
ACC_173c7287,loyer,-291.93,ENT_23da6ace,2024-12-11,True,entrepot,
ACC_50af8396,énergie,10.0,MAG_a61d12bf,2016-11-05,True,siège,2020-Q2
ACC_308d4533,énergie,10.0,,2016-11-24,True,magasin,2016-Q4
ACC_f9e1aaf9,investissement,26.94,,2021-05-18,True,entrepot,2020-Q1
ACC_8810ba46,loyer,10.0,ENT_6c6b947c,2016-12-18,True,magasin,2024-Q4
ACC_2eddb45f,taxe_carbone,977.67,,2018-07-18,True,entrepot,2025-Q4
ACC_7f6b46b1,investissement,593.46,,2023-07-29,False,siège,2021-Q4
ACC_d66cb94b,énergie,211.83,,2020-02-26,True,entrepot,2015-Q2
ACC_5e666ef9,maintenance,10.0,MAG_c78e2fbe,2021-01-29,True,siège,2019-Q3
ACC_6d89f4f9,loyer,43.57,,2015-08-08,False,magasin,2016-Q1
ACC_af5e124a,loyer,35.49,MAG_dc59e044,2025-01-03,True,siège,2025-Q2
ACC_009324ba,inconnu,10.0,,2015-10-08,True,magasin,2023-Q3
ACC_1317d7ba,loyer,13.77,,2023-07-07,True,magasin,2019-Q4
BADID,autre,23.86,MAG_57d836d2,2016-10-08,True,entrepot,
ACC_b0f3bb82,investissement,83.12,,2025-05-07,True,entrepot,2018-Q4
ACC_49bef1c9,logistique,10.0,,2022-11-06,False,logistique,2019-Q3
ACC_09cb8b53,loyer,10.0,,2021-06-30,True,logistique,2016-Q2
ACC_8a222d74,salaires,53.05,,2015-07-25,True,siège,2015-Q2
ACC_be984a7c,loyer,133.25,,2016-06-26,True,magasin,2022-Q3
ACC_054fcb79,loyer,25.82,ENT_701f8a04,2023-09-09,True,siège,2019-Q4
ACC_ef8938a7,loyer,105.55,,2015-08-10,True,magasin,2023-Q4
BADID,salaires,10.0,,2024-10-21,True,magasin,
ACC_f99196ee,autre,319.2,MAG_d629d26c,2017-11-18,True,entrepot,2017-Q3
ACC_c0cf9e39,autre,89.06,MAG_a2f0a2db,2016-06-17,False,magasin,2023-Q3
ACC_dd207972,autre,94.04,MAG_0cfd6b79,2016-12-24,True,siège,2023-Q3
ACC_f22305a7,autre,10.0,MAG_cd6cbd41,2017-02-08,True,logistique,2020-Q1
ACC_e2f36269,salaires,205.63,ENT_8f9672a8,2020-06-25,True,entrepot,2018-Q4
ACC_729df503,énergie,107.69,,2016-04-03,True,magasin,2025-Q1
ACC_ae1d6af9,maintenance,10.0,ENT_dc70defe,2019-07-08,True,entrepot,2020-Q4
ACC_ecbb4a10,autre,10.0,,2021-05-15,True,logistique,2017-Q1
ACC_cea18d88,autre,402.57,MAG_46acf90a,2019-07-28,True,magasin,2017-Q2
ACC_e59ec4dc,autre,15.05,ENT_8e6327fc,2020-12-14,True,magasin,2024-Q3
ACC_d139ba26,logistique,10.0,,2016-07-02,True,logistique,2015-Q1
ACC_f3b9d554,loyer,17.62,,2025-01-29,True,entrepot,2018-Q1
ACC_4f76e2bc,autre,10.0,ENT_1969f167,2015-03-12,True,magasin,2017-Q2
ACC_585cf84b,énergie,19.84,,2022-09-03,False,logistique,2015-Q3
ACC_b86d9601,logistique,10.0,ENT_080322f7,2019-01-01,True,entrepot,2023-Q2
ACC_f67d6337,maintenance,10.0,ENT_a7b86fcb,2022-01-29,True,magasin,2018-Q4
ACC_9a7d558b,loyer,110.91,ENT_7071cee5,2022-03-13,False,logistique,2015-Q3
ACC_4a4a9e04,salaires,10.0,,2016-06-17,False,magasin,2023-Q3
ACC_23d2df3f,maintenance,10.0,,2020-12-28,True,magasin,2025-Q2
ACC_4a892de8,investissement,265.82,ENT_a64515e9,2021-11-25,True,siège,2024-Q1
ACC_0a47107a,taxe_carbone,10.0,ENT_f59da0d7,2020-06-14,False,siège,2019-Q1
ACC_1331fe03,investissement,775.02,ENT_89e2a79f,2024-12-09,True,entrepot,2024-Q2
ACC_ed792a76,inconnu,-186.27,MAG_5c214f14,2024-08-30,False,entrepot,
ACC_81bfb001,investissement,11.63,,2016-01-02,True,logistique,2015-Q1
ACC_3d525f7d,loyer,32.01,ENT_8c5cf90d,2017-05-01,False,entrepot,2016-Q1
ACC_9ef5ee7f,énergie,32.24,,2018-04-09,True,magasin,2022-Q4
BADID,extra,84.29,ENT_de37590c,2024-05-20,True,entrepot,
ACC_2950ab05,investissement,16.71,MAG_8d55a6ff,2019-06-27,True,magasin,2021-Q2
ACC_71e61498,salaires,34.72,ENT_b9dc2607,2022-12-09,True,logistique,2019-Q1
ACC_22196900,investissement,25.17,,2021-09-14,True,entrepot,2023-Q2
ACC_434efea2,loyer,140.81,,2020-05-31,True,siège,2020-Q4
ACC_f0dedbec,salaires,13.34,ENT_4416bb40,2024-01-18,True,magasin,2023-Q2
ACC_2eb789c5,loyer,30.9,MAG_05aebcfc,2017-10-24,False,entrepot,2025-Q2
ACC_04f75bf5,maintenance,530.27,ENT_217ebf47,2024-12-25,True,magasin,2021-Q2
ACC_e961a088,salaires,10.0,,2021-08-04,True,magasin,2021-Q2
ACC_8153e2c8,salaires,14.81,,2020-04-28,True,magasin,2018-Q3
ACC_37435a10,taxe_carbone,30.97,,2016-09-04,True,magasin,2017-Q3
ACC_dd6455e3,salaires,33.22,,2017-09-04,True,siège,2023-Q3
ACC_3db35a11,salaires,53.67,MAG_1f50c1c3,2025-02-13,True,magasin,2017-Q1
ACC_7d3c92f8,salaires,502.95,ENT_ff78f41d,2017-11-08,True,siège,2018-Q3
ACC_075e70d3,maintenance,557.22,ENT_a55d4f7f,2021-02-03,True,entrepot,2020-Q3
ACC_a5f89042,salaires,195.44,,2017-09-14,True,logistique,2016-Q1
ACC_a5a94284,maintenance,10.0,ENT_3167fc25,2024-02-13,True,magasin,2023-Q2
ACC_082d6bb7,loyer,69.56,ENT_49deb59e,2021-10-09,False,entrepot,2023-Q2
ACC_feaaa8b2,loyer,94.01,,2021-05-30,True,siège,2016-Q4
ACC_d75d11b4,investissement,41.49,,2025-05-07,True,magasin,2023-Q4
ACC_9b052d7e,autre,10.0,,2024-11-03,True,entrepot,2025-Q2
ACC_86d84471,salaires,23.91,,2015-09-15,False,entrepot,2023-Q3
ACC_fa33d525,inconnu,12.09,,2017-09-02,False,inconnu,
ACC_94f23417,investissement,17.97,ENT_af7ddafe,2016-09-24,True,magasin,2021-Q4
ACC_9a87d380,investissement,-450.42,,2025-02-26,True,N/A,2015-Q3
ACC_b1bb070e,N/A,-265.0,ENT_db1226b8,2021-05-25,True,magasin,2022-Q2
ACC_ae773e60,énergie,59.91,ENT_e5071a48,2024-03-03,False,logistique,2015-Q1
ACC_1f0083db,taxe_carbone,17.39,,2015-08-26,True,logistique,2017-Q2
ACC_fa0325a7,salaires,10.0,,2019-12-24,False,magasin,2022-Q2
ACC_df60d4c0,autre,89.72,ENT_adebdc99,2018-09-16,True,siège,2022-Q1
ACC_83c811f2,loyer,13.97,ENT_3555cca6,2015-06-11,False,siège,2017-Q4
ACC_593a39b1,énergie,827.98,MAG_ac4117c4,2020-01-01,True,magasin,2023-Q3
ACC_b40df002,énergie,10.86,MAG_17ec3de9,2023-04-12,True,magasin,2015-Q3
ACC_146331c9,maintenance,547.87,,2015-04-02,True,siège,2016-Q3
ACC_334a8588,salaires,62.11,MAG_bf01722a,2018-06-25,True,magasin,2019-Q1
ACC_c3821cba,énergie,1390.68,,2016-04-10,True,siège,2023-Q2
ACC_cc2cef02,salaires,10.0,ENT_95686b77,2023-07-28,True,magasin,2016-Q4
ACC_6597a8f6,énergie,31.79,MAG_2de808b3,2024-04-02,True,magasin,2021-Q1
ACC_2800c0a5,énergie,38.96,ENT_e631d1ef,2021-01-30,True,magasin,2015-Q4
ACC_5ce71ea3,taxe_carbone,10.0,,2016-03-31,True,magasin,2022-Q4
ACC_a677aba5,salaires,10.0,,2020-09-28,False,siège,2017-Q1
ACC_0e523c75,salaires,10.0,MAG_192a43e9,2025-08-09,False,magasin,2021-Q1
ACC_5a003d75,salaires,-460.07,,2017-05-30,True,magasin,2016-Q1
ACC_845c8d3c,salaires,10.0,ENT_63be18f7,2025-12-08,True,entrepot,2023-Q3
ACC_8289f778,autre,403.46,MAG_81ae1cc2,2022-08-29,True,magasin,2017-Q4
ACC_cd3ec252,énergie,10.11,MAG_f911716d,2022-10-08,True,siège,2016-Q4
ACC_3d0fe0a7,taxe_carbone,25.47,,2021-07-05,True,siège,2023-Q1
ACC_5a05414b,logistique,71.01,,2018-05-06,False,magasin,2021-Q1
ACC_1e4b88ae,investissement,391.54,,2025-06-09,True,logistique,2018-Q2
ACC_6916c9b7,salaires,114.66,ENT_13546109,2020-06-21,True,logistique,2018-Q2
ACC_3892c0bd,investissement,80.57,,2016-08-02,True,magasin,2017-Q2
ACC_ecb64e87,salaires,15.7,,2024-06-08,True,magasin,2025-Q2
ACC_96aafb75,loyer,10.0,,2024-03-29,False,entrepot,2020-Q1
ACC_3bdd35dc,énergie,39.27,,2017-07-29,True,entrepot,2019-Q4
ACC_1e3c0c32,énergie,79.03,,2023-04-09,True,Narnia,
ACC_cf689988,énergie,13.25,MAG_4be4fe79,2018-06-07,False,magasin,2023-Q2
ACC_8776ed63,autre,109.26,MAG_dab4fe8c,2020-05-10,True,siège,2023-Q3
ACC_6fde031b,loyer,-499.23,,2018-01-15,False,siège,
ACC_91586be8,salaires,113.69,,2015-09-05,True,entrepot,2022-Q3
ACC_0c21772a,maintenance,10.0,ENT_2dfb459c,2018-06-14,True,magasin,2020-Q1
ACC_a438223e,maintenance,238.66,,2025-12-31,False,logistique,2025-Q2
ACC_66f7d3fb,loyer,123.09,,2022-07-22,True,siège,2021-Q4
ACC_fef78e20,extra,776.15,,2018-06-09,True,logistique,2022-Q1
ACC_41b43ce8,investissement,66.7,,2024-01-04,True,magasin,2016-Q4
ACC_0b7c89c4,maintenance,29.84,ENT_5b6e586e,2018-03-18,True,magasin,2022-Q2
ACC_554051cd,salaires,657.6,,2021-01-11,True,logistique,2021-Q2
ACC_3ded3d5c,salaires,14.39,ENT_073ba998,2024-07-26,True,entrepot,2021-Q3
ACC_04f8b56a,logistique,535.39,,2019-05-15,True,logistique,2018-Q4
ACC_3094a5c3,énergie,429.41,MAG_37da642c,2022-06-02,True,magasin,2015-Q2
ACC_a82722ef,salaires,68.64,,2025-03-03,True,siège,2022-Q1
ACC_a66f5495,logistique,225.84,,2015-07-26,True,magasin,2025-Q1
ACC_4824e633,investissement,104.43,ENT_12de822f,2024-03-07,True,entrepot,2019-Q3
ACC_eb18b3b7,salaires,20.54,MAG_39592957,2022-11-18,True,logistique,2024-Q2
ACC_2b7161a0,investissement,10.0,,2025-12-18,True,magasin,2018-Q3
ACC_4d599fae,salaires,33.98,MAG_64dac0e0,2017-12-19,True,magasin,2020-Q3
ACC_d6c61732,énergie,72.16,ENT_9b6b4f61,2023-01-26,False,siège,2020-Q1
ACC_80b9b27c,logistique,189.0,MAG_f27f3a4a,2019-05-26,False,magasin,2022-Q3
ACC_0567f5d7,inconnu,-216.05,,2017-01-08,True,inconnu,2020-Q4
ACC_f16b5074,maintenance,41.7,MAG_a6a9b5dc,2021-06-02,True,magasin,2023-Q1
ACC_ffed926a,loyer,-107.16,,2024-06-09,True,magasin,
ACC_bf28c033,salaires,13.73,,2018-11-10,True,siège,2025-Q1
ACC_11120469,énergie,10.0,,2017-02-22,True,entrepot,2024-Q2
ACC_ae88d996,loyer,34.7,MAG_4a90d0e1,2017-11-04,False,magasin,2021-Q3
ACC_ba695d20,salaires,83.89,MAG_a7ac5475,2021-09-14,True,magasin,2024-Q3
ACC_adfe4fc2,loyer,51.35,ENT_bfdc3803,2022-12-08,False,entrepot,2021-Q4
ACC_c639e0d9,salaires,16.01,,2025-05-25,True,magasin,2016-Q2
ACC_31dfe5a3,maintenance,92.71,ENT_60ee31d6,2025-05-17,True,magasin,2017-Q2
ACC_68196368,logistique,50.04,,2015-12-07,True,siège,2022-Q2
ACC_aa237a60,maintenance,225.7,,2019-04-03,True,magasin,2024-Q1
ACC_40896d7d,autre,438.96,ENT_e58571fa,2020-09-07,True,entrepot,2016-Q4
BADID,autre,-438.07,MAG_106d31a0,2021-03-04,True,N/A,2018-Q2
ACC_b61777bc,investissement,264.4,,2020-07-19,True,magasin,2018-Q3
ACC_0a13fa0a,investissement,106.44,ENT_f3c7ff3e,2022-01-22,True,magasin,2019-Q1
BADID,énergie,26.11,,2024-11-30,True,inconnu,2022-Q2
ACC_4d774852,loyer,56.14,,2015-09-21,True,entrepot,2017-Q1
BADID,énergie,10.0,,2019-08-21,True,magasin,2019-Q4
BADID,maintenance,19.89,,2020-07-02,True,extra,2018-Q3
ACC_c0a81df5,Narnia,-132.0,MAG_59fac0cd,2025-12-13,True,magasin,
ACC_fa058ab6,salaires,263.76,,2022-02-04,True,magasin,2018-Q1
ACC_dbf390b1,investissement,10.0,ENT_4f9cfd67,2020-03-28,False,entrepot,2021-Q1
ACC_da0f7d61,investissement,10.0,,2023-06-01,True,logistique,2020-Q1
ACC_71a4a6cc,maintenance,10.0,MAG_357b710c,2015-08-17,False,entrepot,2022-Q3
ACC_22ff3621,loyer,166.84,,2022-03-27,False,magasin,2021-Q2
ACC_0b14d4cc,N/A,-23.65,,2020-02-27,True,siège,2015-Q1
ACC_d5e846f6,salaires,24.2,MAG_09365210,2016-07-09,True,magasin,2021-Q3
ACC_43ad4e41,loyer,267.59,MAG_ced30e65,2025-04-24,True,magasin,2016-Q2
ACC_cff71eaf,salaires,11.76,,2021-03-01,True,magasin,2015-Q4
ACC_56a64ec2,loyer,83.69,MAG_f9117626,2017-03-15,False,logistique,2024-Q2
ACC_e5b078b2,salaires,12.39,ENT_142e7b71,2021-03-16,True,entrepot,2016-Q4
BADID,N/A,37.31,,2017-11-23,True,siège,
ACC_fdbfec2d,loyer,44.56,MAG_d9ca007c,2019-03-24,True,entrepot,2019-Q4
ACC_69419463,logistique,91.04,MAG_bf7cbee7,2024-04-10,True,entrepot,2020-Q2
ACC_50549737,salaires,13.76,MAG_7e848bcb,2022-05-06,True,entrepot,2017-Q4
ACC_133a3e4e,salaires,10.0,,2023-11-02,True,entrepot,2019-Q2
ACC_f921f5e5,salaires,10.0,MAG_5862d18d,2019-04-13,True,magasin,2023-Q4
BADID,logistique,67.66,ENT_a3c348ba,2021-09-20,True,magasin,2018-Q4
ACC_f010ebcb,loyer,158.45,MAG_4d1fac81,2017-05-02,True,siège,2024-Q1
BADID,salaires,130.74,MAG_1117fce4,2017-03-14,True,magasin,
ACC_f0f583b2,énergie,61.78,,2024-10-31,False,magasin,2019-Q3
ACC_76990896,salaires,11.67,ENT_3ede1ec2,2017-08-07,True,magasin,2020-Q2
ACC_1b5552b9,salaires,237.18,,2018-07-10,True,magasin,2016-Q4
ACC_7f579995,investissement,75.97,,2018-07-25,True,magasin,2022-Q3
ACC_dcdb8045,énergie,582.44,,2022-06-25,True,entrepot,2023-Q4
ACC_3553203a,autre,10.0,MAG_73222f40,2025-07-30,False,logistique,2019-Q1
ACC_419ab0a4,salaires,48.38,ENT_ba843ef2,2017-09-14,True,magasin,2015-Q1
ACC_ef84a45a,salaires,65.24,ENT_64678c27,2022-10-06,True,logistique,2016-Q1
ACC_32fa26c7,loyer,487.34,MAG_4a791a5b,2025-07-03,True,siège,2024-Q2
ACC_56117ad7,investissement,23.91,,2015-06-05,True,magasin,2021-Q1
ACC_ed489d3a,énergie,47.98,,2017-03-08,False,magasin,2016-Q1
ACC_1efa6041,taxe_carbone,14.12,,2022-04-16,True,entrepot,2021-Q4
ACC_7e9a827d,logistique,12.54,,2021-04-27,True,siège,2018-Q2
ACC_4db33a3c,salaires,96.6,ENT_3cf1c25e,2019-10-26,False,siège,2016-Q3
ACC_cc94d3c3,autre,10.0,,2025-12-31,True,siège,2019-Q3
ACC_3817d3cc,maintenance,127.23,MAG_47f6ca2f,2016-09-27,False,logistique,2015-Q3
ACC_103c3966,investissement,10.0,,2019-06-28,True,magasin,2019-Q4
ACC_96d86da6,loyer,303.74,,2020-06-19,True,magasin,2022-Q1
ACC_33bc8fee,salaires,10.0,,2020-04-16,False,magasin,2022-Q1
ACC_44bede10,maintenance,11.41,,2020-01-22,True,magasin,2017-Q2
ACC_fab5b9f7,extra,65.03,,2017-07-23,True,siège,
ACC_82d6579e,taxe_carbone,10.0,,2015-11-23,True,entrepot,2016-Q4
ACC_88d9fdac,énergie,10.0,MAG_a72cc837,2025-11-17,False,siège,2021-Q2
ACC_81e02e47,énergie,366.93,MAG_7ca32142,2017-12-26,True,entrepot,2016-Q2
ACC_4bd1a007,maintenance,10.0,ENT_31fdbcd4,2025-07-18,True,siège,2022-Q2
BADID,salaires,14.37,MAG_6afb8825,2017-01-14,True,N/A,2025-Q3
ACC_c37397a8,loyer,83.29,,2024-04-07,True,magasin,2025-Q3
ACC_dcfe40bc,salaires,10.0,ENT_0255c7c2,2022-10-14,False,magasin,2022-Q3
ACC_390ce9b1,loyer,45.99,,2023-11-06,True,siège,2025-Q3
ACC_14fb4dec,énergie,10.0,,2017-04-08,True,logistique,2023-Q1
ACC_589454a2,maintenance,51.88,ENT_c8263c90,2015-06-13,True,logistique,2018-Q2
ACC_f60fd1e9,maintenance,39.08,,2019-06-07,False,entrepot,2022-Q3
ACC_64fe8ecf,loyer,10.0,MAG_4a03344d,2015-04-25,True,magasin,2017-Q2
ACC_7c377496,énergie,10.0,ENT_3ac17abb,2018-09-08,False,magasin,2019-Q1
ACC_091128c6,investissement,76.19,,2022-07-15,True,entrepot,2023-Q1
ACC_549cf3be,salaires,20.44,,2015-07-18,True,magasin,2022-Q1
ACC_4aa5661b,Narnia,10.0,ENT_2a312063,2020-07-01,True,entrepot,2017-Q3
ACC_c9ce3c77,salaires,181.06,,2022-12-06,True,entrepot,2023-Q2
ACC_9452a0a2,salaires,103.67,MAG_a6c7f6b7,2015-08-08,True,magasin,2022-Q2
ACC_8b7a5c5a,énergie,84.49,,2025-08-06,True,magasin,2018-Q1
ACC_faddf0f1,investissement,49.61,,2020-01-15,False,magasin,2023-Q2
ACC_8342221e,logistique,97.55,MAG_4f124f8e,2019-07-06,True,entrepot,2018-Q1
ACC_842c323e,taxe_carbone,10.0,MAG_19cfba4d,2018-03-23,True,entrepot,2016-Q3
ACC_e5c91f72,énergie,199.02,MAG_14eb48da,2024-02-11,True,siège,2018-Q2
ACC_6e989520,énergie,48.62,,2022-11-06,True,magasin,2024-Q4
ACC_1208522c,autre,28.96,ENT_d8f66ee3,2019-09-13,True,entrepot,2020-Q4
ACC_0d288663,loyer,24.73,MAG_04d5e1ff,2024-06-25,False,siège,2023-Q3
ACC_1138640d,loyer,285.49,MAG_fad2faa6,2017-07-31,False,siège,2024-Q2
ACC_3a89e36a,logistique,11.41,ENT_185bcac6,2017-09-10,True,logistique,2018-Q4
ACC_c4d27697,loyer,61.5,MAG_088e455e,2017-09-04,True,magasin,2022-Q1
ACC_f0d44238,salaires,12.04,,2020-08-05,True,entrepot,2021-Q4
ACC_084d2f9f,logistique,10.0,,2020-06-05,True,magasin,2016-Q4
ACC_bc53c074,loyer,10.0,ENT_02f03db6,2020-08-16,False,magasin,2024-Q3
BADID,Narnia,-282.69,ENT_9cdc8909,2020-01-14,True,magasin,2022-Q2
ACC_353b27f4,loyer,-233.19,,2016-12-04,True,siège,2024-Q4
ACC_512c5906,énergie,21.83,ENT_ab1dfe1d,2025-06-14,False,entrepot,2015-Q1
ACC_b2c44f45,salaires,27.22,MAG_d841039a,2023-07-16,False,entrepot,2024-Q3
ACC_af151092,salaires,403.61,,2021-11-02,False,entrepot,2021-Q2
ACC_25b239af,autre,12.24,,2017-08-15,True,magasin,2023-Q3
