price_id,product_id,start_date,end_date,selling_price,purchase_cost,margin
PRC_b959ea20,PROD_UNKNOWN,2022-11-13,2025-07-14,102.07,68.66,0.3273243852258254
PRC_158ad0db,PROD_UNKNOWN,2022-12-18,2000-01-01,71.21,50.89,0.28535318073304305
PRC_78b9300f,PROD_UNKNOWN,2023-01-15,2025-12-19,39.32,26.78,0.31892166836215663
PRC_10a91ce0,PROD_UNKNOWN,2023-03-21,2025-12-05,18.16,10.37,0.42896475770925113
PRC_e8dc07a1,PROD_UNKNOWN,2023-03-26,,8.26,5.36,0.3510895883777239
PRC_0b78cbb0,PROD_UNKNOWN,2023-05-12,2024-09-06,98.76,63.14,0.36067233697853385
PRC_e693d8f9,PROD_UNKNOWN,2023-05-12,2000-01-01,98.76,63.14,0.36067233697853385
PRC_ba1ed650,PROD_UNKNOWN,2023-05-14,,8.16,5.17,0.366421568627451
PRC_0dad4662,PROD_UNKNOWN,2023-05-30,,6.03,3.57,0.40796019900497515
PRC_44c9bd69,PROD_UNKNOWN,2023-06-24,2000-01-01,14.59,8.5,0.4174091843728581
PRC_dd2e914a,PROD_UNKNOWN,2023-07-25,2000-01-01,17.41,10.25,0.4112578977599081
PRC_9fae6c52,PROD_UNKNOWN,2023-08-17,,174.62,128.42,0.264574504638644
PRC_8dcfaab9,PROD_UNKNOWN,2023-09-21,,36.34,24.06,0.33791964777105127
PRC_b818c59c,PROD_UNKNOWN,2023-11-01,2000-01-01,66.76,38.58,0.42210904733373283
PRC_de1fa231,PROD_UNKNOWN,2023-11-03,2024-05-25,11.63,7.39,0.36457437661220987
PRC_521da272,PROD_UNKNOWN,2023-11-29,2025-06-25,5.26,3.85,0.2680608365019011
PRC_414fc6e7,PROD_UNKNOWN,2023-12-19,,0.01,0.01,0.0
PRC_c0ceb2f6,PROD_UNKNOWN,2024-06-17,,12.59,8.54,0.32168387609213667
PRC_1e696973,PROD_UNKNOWN,2024-09-14,,254.65,178.53,0.2989200863930886
PRC_3de7c563,PROD_UNKNOWN,2024-09-18,,39.41,29.38,0.25450393301192586
PRC_4a64c10b,PROD_UNKNOWN,2024-09-22,,8.89,5.5,0.38132733408323966
PRC_93a2c678,PROD_UNKNOWN,2024-11-03,,21.25,13.43,0.368
PRC_e081741b,PROD_UNKNOWN,2024-11-07,,1340.23,1004.57,0.2504495497041552
PRC_67a76ab8,PROD_UNKNOWN,2024-11-07,,1340.23,1004.57,0.2504495497041552
PRC_41a7d150,PROD_UNKNOWN,2024-11-27,,10.8,7.06,0.3462962962962964
PRC_7cd2136c,PROD_UNKNOWN,2024-12-09,,64.28,37.65,0.41428126944617305
PRC_fc775382,PROD_UNKNOWN,2024-12-27,,17.7,11.19,0.36779661016949156
PRC_c8094113,PROD_UNKNOWN,2025-03-28,,87.17,65.2,0.2520362510037857
PRC_0666e612,PROD_UNKNOWN,2025-04-13,,172.7,109.01,0.36878980891719737
PRC_344039e4,PROD_UNKNOWN,2025-04-27,,8.19,4.54,0.44566544566544564
BADID,PROD_UNKNOWN,2025-04-27,,8.19,4.54,0.44566544566544564
PRC_c5720072,PROD_UNKNOWN,2025-06-23,,16.75,11.3,0.3253731343283582
BADID,PROD_UNKNOWN,2025-08-28,,3.82,2.75,0.2801047120418848
PRC_fad10c93,PROD_UNKNOWN,2025-09-06,,17.45,11.44,0.34441260744985674
PRC_6ceea8db,PROD_UNKNOWN,2025-11-17,,95.5,64.05,0.3293193717277487
PRC_dcaa7ac8,PROD_UNKNOWN,2025-11-19,,16.5,10.08,0.3890909090909091
PRC_09be6ce2,PROD_UNKNOWN,2025-12-31,,16.47,11.38,0.3090467516697024
PRC_4877e9a7,PROD_a0202486,2015-12-20,2018-08-22,29.83,21.08,0.29332886356017435
PRC_b4608e5a,PROD_a0202486,2023-12-30,,106.92,74.88,0.29966329966329974
PRC_86e96803,PROD_a036d414,2024-05-25,2025-01-09,11.34,7.57,0.33245149911816574
PRC_b9dcc44e,PROD_a036d414,2025-01-10,,10.76,7.62,0.29182156133828996
PRC_7fcfbf37,PROD_a0faea67,2018-10-04,2019-08-03,23.86,16.62,0.30343671416596807
PRC_b791f57c,PROD_a0faea67,2023-03-11,2024-11-10,195.93,142.65,0.27193385392742303
PRC_8a8a8d8b,PROD_a0faea67,2024-03-02,,40.91,28.72,0.2979711561965289
PRC_6705bd12,PROD_a0faea67,2024-11-11,2025-10-16,218.31,133.46,0.38866749118226374
PRC_6e611f85,PROD_a0faea67,2025-10-17,,251.6,140.92,0.43990461049284585
PRC_a3bcae30,PROD_a300b224,2022-01-17,2024-04-17,168.49,108.36,0.35687577897798095
PRC_e29582c4,PROD_a300b224,2023-07-15,2024-04-11,48.76,34.23,0.2979901558654635
PRC_86efa5cc,PROD_a300b224,2025-02-23,,9.68,6.61,0.3171487603305785
PRC_85377b9f,PROD_a416a0e7,2018-02-04,2020-09-08,8.82,5.72,0.3514739229024944
PRC_3d10d704,PROD_a416a0e7,2018-05-24,2019-07-03,67.24,37.64,0.44021415823914334
PRC_5293c3e1,PROD_a416a0e7,2020-09-09,2022-10-10,7.28,4.84,0.3351648351648352
PRC_a1fd7439,PROD_a416a0e7,2022-10-11,,6.43,4.06,0.3685847589424573
PRC_2c5ff3de,PROD_a416a0e7,2024-06-11,,13.24,8.07,0.3904833836858006
PRC_9a0357e6,PROD_a4396e44,2016-03-30,2017-10-27,3.6,2.22,0.3833333333333333
PRC_23c2c9c6,PROD_a4396e44,2017-10-28,2020-10-06,4.01,2.43,0.39401496259351615
PRC_e34a975f,PROD_a4396e44,2020-10-07,,4.75,3.39,0.2863157894736842
PRC_bc679d03,PROD_a50c1438,2016-08-26,2018-05-29,40.34,29.87,0.25954387704511656
PRC_217393b6,PROD_a50c1438,2018-05-30,2019-10-15,34.6,20.95,0.39450867052023125
PRC_e5c2da21,PROD_a50c1438,2019-10-16,,38.05,21.18,0.4433639947437582
PRC_a600541f,PROD_a516bf12,2016-12-04,2019-06-28,237.69,159.8,0.32769573814632497
PRC_3beeabcb,PROD_a516bf12,2019-06-29,,210.65,147.46,0.2999762639449323
PRC_9fedcf3c,PROD_a516bf12,2020-09-20,2000-01-01,35.37,23.32,0.34068419564602764
PRC_043abb81,PROD_a586904f,2017-07-17,2020-05-04,47.61,28.93,0.39235454736399916
PRC_3fca770d,PROD_a586904f,2021-04-07,2023-05-20,6.52,3.95,0.39417177914110424
PRC_790a8ab9,PROD_a586904f,2023-05-21,,7.31,5.13,0.29822161422708615
PRC_812ea900,PROD_a5bb96fe,2021-07-17,2022-02-05,20.15,13.66,0.32208436724565753
PRC_087df5b1,PROD_a5bb96fe,2022-02-06,,22.41,16.65,0.2570281124497993
PRC_ea16572d,PROD_a5bb96fe,2025-06-20,,114.06,72.61,0.363405225320007
PRC_7ab6b999,PROD_a73fd90f,2023-06-24,2024-06-16,14.59,8.5,0.4174091843728581
PRC_de3fcd70,PROD_a73fd90f,2024-10-24,,62.64,42.82,0.3164112388250319
PRC_f7cc3e2b,PROD_a78520d9,2016-04-02,2017-09-25,4.58,3.1,0.3231441048034934
PRC_9719e0e0,PROD_a78520d9,2020-09-20,2023-09-17,35.37,23.32,0.34068419564602764
PRC_462d635b,PROD_a78520d9,2021-11-04,2023-03-27,11.8,7.22,0.388135593220339
PRC_5623a8dd,PROD_a78520d9,2023-03-28,2024-11-02,11.17,6.51,0.41718889883616833
PRC_64bdcdf6,PROD_a78520d9,2024-11-03,,9.74,6.64,0.31827515400410683
PRC_02540119,PROD_a7bb2a7e,2015-08-05,2017-06-06,9.16,6.3,0.31222707423580787
PRC_fe82865d,PROD_a7bb2a7e,2021-03-11,2024-02-13,134.29,87.25,0.3502866929778837
PRC_340b04be,PROD_a7ffe951,2016-04-25,,106.93,70.85,0.33741700177686346
PRC_4ee6af2d,PROD_a7ffe951,2016-07-09,2018-06-30,23.65,15.02,0.3649048625792812
PRC_5ab3c27b,PROD_a7ffe951,2020-06-12,2021-12-11,9.91,6.17,0.3773965691220989
PRC_d2081b21,PROD_a7ffe951,2021-01-07,2023-03-14,21.5,13.45,0.37441860465116283
BADID,PROD_a868d9a8,2021-05-05,2023-11-23,8.38,5.47,0.34725536992840106
PRC_68de869d,PROD_a868d9a8,2022-02-10,2024-02-03,10.69,6.77,0.36669784845650144
PRC_863ff94c,PROD_a868d9a8,2022-03-14,2023-05-21,209.03,118.29,0.4341003683681768
PRC_4082039b,PROD_a868d9a8,2024-02-04,,9.44,5.59,0.4078389830508474
PRC_9db89331,PROD_a88f3620,2015-09-20,2017-09-10,6.76,3.87,0.42751479289940825
PRC_6eb884e1,PROD_a88f3620,2017-09-11,2019-03-16,5.43,3.72,0.3149171270718231
PRC_3bc8c157,PROD_aab8500d,2018-07-26,2019-02-25,76.64,49.41,0.35529749478079337
PRC_744ab41d,PROD_aab8b75b,2022-03-27,2023-10-10,16.67,9.46,0.4325134973005399
PRC_e28eefe4,PROD_aab8b75b,2023-10-11,,14.63,10.95,0.25153793574846217
PRC_d626cf6e,PROD_aaefb28d,2020-01-18,,4.91,3.08,0.3727087576374745
PRC_5ee8c827,PROD_aaefb28d,2020-03-30,,32.7,18.33,0.4394495412844038
PRC_e5f58346,PROD_aaefb28d,2021-10-08,2023-10-31,61.65,40.76,0.3388483373884834
PRC_dbb84e3d,PROD_abbb6af5,2017-03-16,,27.23,20.14,0.26037458685273596
PRC_5d785739,PROD_abbb6af5,2018-12-26,2021-09-24,28.97,19.82,0.31584397652744217
PRC_8d42cbed,PROD_abbb6af5,2020-01-10,2022-02-19,8.32,5.71,0.31370192307692313
PRC_40f2508c,PROD_abbb6af5,2022-02-06,,22.41,16.65,0.2570281124497993
PRC_1130e20f,PROD_abbb6af5,2022-02-20,2024-07-05,8.94,5.05,0.4351230425055928
PRC_566b7412,PROD_abbb6af5,2022-05-28,2024-04-04,39.43,27.75,0.29622115140755767
PRC_a2ce3549,PROD_abbb6af5,2023-01-08,,73.04,41.46,0.4323658269441402
PRC_a62f9eb9,PROD_abbb6af5,2024-07-06,,8.16,4.8,0.411764705882353
PRC_8b14bda7,PROD_ac69c99f,2025-07-03,,32.93,22.62,0.31308836926814454
PRC_e6d40bfa,PROD_ad50f6d0,2017-08-07,2019-05-04,5.63,3.26,0.42095914742451157
PRC_f728edbc,PROD_ad50f6d0,2018-06-30,,12.08,8.45,0.3004966887417219
PRC_257c587a,PROD_ad50f6d0,2019-05-05,,6.22,4.35,0.3006430868167203
PRC_d01099aa,PROD_ad50f6d0,2022-11-16,,39.56,24.52,0.3801820020222447
PRC_f77335bf,PROD_ae1cc51f,2018-07-09,,48.21,30.68,0.36361750674133997
PRC_55b708a6,PROD_ae1cc51f,2021-07-06,2022-11-20,22.35,14.83,0.3364653243847875
PRC_0529ee9c,PROD_ae1cc51f,2024-07-09,,14.37,10.02,0.30271398747390393
PRC_2f4083aa,PROD_aff84d54,2015-09-07,2018-04-17,3.64,2.11,0.4203296703296704
PRC_df173060,PROD_aff84d54,2016-09-25,2018-07-08,58.83,35.59,0.39503654597994214
PRC_794ce28f,PROD_aff84d54,2019-01-06,2021-08-29,137.29,79.49,0.4210066283050477
PRC_4a5bb583,PROD_aff84d54,2021-08-30,2024-04-16,125.62,88.83,0.29286737780608185
PRC_f9a9697e,PROD_aff84d54,2024-04-17,,106.11,73.42,0.3080765243615116
PRC_3c8c2cf7,PROD_b09db851,2023-09-28,2025-03-13,316.24,183.01,0.42129395395901853
PRC_efca4be1,PROD_b09db851,2025-03-14,,295.79,181.38,0.38679468541870926
PRC_aa660d8c,PROD_b09db851,2025-12-31,,16.47,11.38,0.3090467516697024
PRC_23034b50,PROD_b0b0707a,2019-03-17,,4.56,2.96,0.35087719298245607
PRC_c31064d7,PROD_b0b0707a,2021-05-13,,0.01,0.01,0.0
PRC_9c707b09,PROD_b0fe6657,2016-08-25,2018-05-28,4.23,3.14,0.2576832151300237
PRC_683f4fef,PROD_b0fe6657,2018-05-29,2019-08-28,3.54,2.48,0.2994350282485876
PRC_a161f6ec,PROD_b0fe6657,2019-08-29,,3.79,2.81,0.25857519788918204
PRC_c4149a5e,PROD_b0fe6657,2023-05-30,,6.03,3.57,0.40796019900497515
PRC_42227d33,PROD_b13cf763,2018-06-24,2021-06-06,53.34,37.61,0.2949006374203225
PRC_f82e6ee7,PROD_b13cf763,2019-12-18,2022-05-29,115.86,84.64,0.26946314517521147
PRC_c62a78d7,PROD_b13cf763,2022-05-30,2025-02-27,99.59,59.62,0.4013455166181344
PRC_76a000d5,PROD_b13cf763,2025-02-28,,116.17,66.5,0.42756305414478785
PRC_138d8c8d,PROD_b177fa5b,2017-08-18,2019-10-24,147.08,88.01,0.4016181669839543
PRC_01322dbb,PROD_b177fa5b,2024-09-11,2025-07-22,181.38,124.76,0.31216231116991944
PRC_16211a4f,PROD_b2540c40,2016-02-09,2018-03-04,45.65,25.97,0.4311062431544359
PRC_67932ae6,PROD_b2540c40,2020-10-26,2021-07-26,98.41,57.87,0.4119500050807845
PRC_ee690088,PROD_b301f04f,2019-11-28,,0.01,0.01,0.0
PRC_5ebc2601,PROD_b3df84cc,2017-10-07,2019-03-29,40.86,26.76,0.3450807635829662
PRC_f68cdd02,PROD_b3df84cc,2019-03-30,2020-07-01,36.08,23.07,0.3605875831485587
PRC_c997c290,PROD_b3df84cc,2020-07-02,,29.4,17.36,0.4095238095238095
PRC_256e4faa,PROD_b3df84cc,2025-08-13,,258.81,168.46,0.34909779374830957
PRC_9f1952de,PROD_b3eb5fe2,2022-10-31,2024-10-25,33.75,22.55,0.33185185185185184
PRC_f99ef000,PROD_b3eb5fe2,2024-03-02,,40.91,28.72,0.2979711561965289
PRC_238a1820,PROD_b3eb5fe2,2024-10-26,,27.22,16.02,0.4114621601763409
PRC_7772c922,PROD_b545e9e6,2025-11-09,,79.08,55.86,0.2936267071320182
PRC_2c9c042d,PROD_b5819181,2017-07-17,2020-05-04,47.61,28.93,0.39235454736399916
PRC_bb2fee6f,PROD_b5819181,2022-04-14,2023-01-31,52.38,36.01,0.3125238640702559
PRC_44f1d86d,PROD_b5819181,2025-11-13,,2.88,1.69,0.4131944444444444
PRC_49f7acc6,PROD_b7400fa0,2015-06-07,2017-02-21,9.71,5.81,0.40164778578784766
PRC_74cbad5a,PROD_b7400fa0,2017-02-22,2018-01-11,8.32,5.31,0.3617788461538462
PRC_7cfb4f89,PROD_b7400fa0,2018-01-12,,9.52,5.64,0.40756302521008403
PRC_779de4e0,PROD_b7400fa0,2022-04-14,2023-01-31,52.38,36.01,0.3125238640702559
PRC_fa57b5e0,PROD_b74becda,2018-05-24,2019-07-03,67.24,37.64,0.44021415823914334
PRC_6e1426ad,PROD_b74becda,2020-01-29,,0.01,0.01,0.0
PRC_922e6ed2,PROD_b74becda,2023-06-18,,20.56,15.23,0.2592412451361867
PRC_82fcc238,PROD_b7d91c4c,2016-10-21,2019-01-15,48.84,29.27,0.4006961506961507
PRC_223b18cc,PROD_b7d91c4c,2018-05-06,,9.66,5.89,0.3902691511387164
PRC_ba30b370,PROD_b7d91c4c,2018-06-24,2021-06-06,53.34,37.61,0.2949006374203225
PRC_ad62f807,PROD_b7d91c4c,2019-01-16,,56.98,36.87,0.35293085293085297
PRC_8a4a52a0,PROD_b7d91c4c,2019-01-21,,2.53,1.66,0.3438735177865612
PRC_84d598c9,PROD_b7d91c4c,2021-04-07,2023-05-20,6.52,3.95,0.39417177914110424
PRC_280dead2,PROD_b7d91c4c,2022-10-11,,6.43,4.06,0.3685847589424573
PRC_571c9ad9,PROD_b7d97d8f,2019-10-29,,74.59,54.65,0.26732806006167054
PRC_2a53b2fc,PROD_b7d97d8f,2024-04-22,,23.06,17.21,0.25368603642671284
PRC_c30aa950,PROD_b88780a2,2024-01-13,2024-08-22,27.46,19.61,0.2858703568827386
PRC_fec3e12e,PROD_b88780a2,2025-06-17,,5.85,4.33,0.2598290598290598
PRC_7dc5938e,PROD_b8b334b8,2019-04-19,2020-10-08,16.64,11.79,0.29146634615384626
BADID,PROD_b8b334b8,2023-11-08,2000-01-01,1.86,1.36,0.26881720430107525
PRC_78a69556,PROD_b8b334b8,2024-10-23,2025-08-06,34.49,20.0,0.4201217744273703
PRC_9404538a,PROD_b8b334b8,2025-08-07,,36.9,21.19,0.42574525745257447
PRC_886a62c8,PROD_b93c3d8a,2019-09-03,2020-08-07,84.52,51.94,0.38547089446284905
PRC_582de1b1,PROD_b93c3d8a,2020-08-08,,68.02,48.04,0.29373713613643043
PRC_3a9c05af,PROD_b9f4714b,2018-11-16,2020-07-12,135.01,92.02,0.3184208577142434
PRC_fe6aaa82,PROD_ba2e2f73,2018-08-15,2019-08-25,23.4,16.49,0.2952991452991453
PRC_72ce32cf,PROD_ba2e2f73,2019-08-26,2020-10-06,21.17,15.85,0.25129900803023153
PRC_77526ac2,PROD_ba2e2f73,2020-10-07,,24.47,15.73,0.35717204740498565
PRC_41b9c985,PROD_bb867ff7,2017-06-07,,9.98,6.63,0.3356713426853708
PRC_303e1602,PROD_bb867ff7,2021-06-22,2022-06-02,108.18,61.85,0.42826770197818453
PRC_77cbd157,PROD_bb867ff7,2022-06-03,,118.09,72.21,0.3885172326191888
PRC_2bb557ba,PROD_bcd28638,2019-01-24,2021-05-11,1.28,0.95,0.25781250000000006
PRC_06b55f3b,PROD_bcd28638,2021-08-10,,13.91,10.25,0.2631200575125809
PRC_35a09354,PROD_bcd28638,2023-04-19,,410.91,238.69,0.41911854177313773
PRC_ee4f2b23,PROD_bce4d12e,2022-11-22,2023-06-01,2.08,1.34,0.3557692307692307
PRC_d0155397,PROD_bce4d12e,2024-10-02,,15.55,10.16,0.34662379421221867
PRC_cc25afcf,PROD_bcf99e89,2017-08-18,2019-10-24,147.08,88.01,0.4016181669839543
PRC_b91503be,PROD_bcf99e89,2019-02-25,2021-09-07,8.0,5.05,0.36875
PRC_9469c307,PROD_bcf99e89,2019-10-25,,168.83,97.67,0.4214890718474205
PRC_12b9a655,PROD_bcf99e89,2021-09-28,2023-07-03,144.19,91.03,0.3686802136070462
PRC_9709a8fc,PROD_be8df086,2017-10-02,2018-03-30,24.29,15.05,0.38040345821325644
PRC_29cae04e,PROD_be8df086,2018-03-31,,29.03,16.39,0.43541164312779884
PRC_58fc1a37,PROD_beda735d,2024-02-15,,29.5,20.75,0.2966101694915254
PRC_128476a8,PROD_bfea29fe,2018-02-28,2019-04-21,16.48,9.37,0.4314320388349515
PRC_b496c277,PROD_bfea29fe,2023-01-03,2023-09-06,5.61,3.46,0.3832442067736186
PRC_bb835142,PROD_bfea29fe,2024-02-10,2025-08-23,156.17,105.26,0.3259909073445603
PRC_947634f7,PROD_c038a99f,2018-11-26,2021-03-27,79.89,44.62,0.44148203780197776
PRC_4807079f,PROD_c038a99f,2020-04-13,,9.73,5.58,0.42651593011305244
PRC_b470fd22,PROD_c038a99f,2024-06-19,,37.09,21.75,0.4135885683472635
PRC_df2fbc7c,PROD_c0f5b306,2021-03-28,2022-08-07,71.93,47.01,0.34644793549284036
PRC_25e5b988,PROD_c0f5b306,2022-04-22,2025-03-14,178.45,131.46,0.2633230596805827
PRC_f0a2deda,PROD_c0f5b306,2022-10-15,,8.62,5.31,0.3839907192575406
PRC_1fca41de,PROD_c0f5b306,2025-03-15,,165.92,122.84,0.25964320154291215
PRC_8144d684,PROD_c10bd76a,2016-11-28,2018-03-20,57.47,40.56,0.29424047329041236
PRC_2a8fc123,PROD_c10bd76a,2018-03-21,,52.77,34.99,0.33693386393784347
PRC_7d561b0e,PROD_c10bd76a,2024-09-13,,3.1,2.1,0.3225806451612903
PRC_ba1419a4,PROD_c2402c8c,2022-10-17,,0.01,0.01,0.0
PRC_b59cfdc6,PROD_c2402c8c,2025-03-24,,14.65,9.13,0.3767918088737201
PRC_66655485,PROD_c33ce883,2019-10-15,,0.01,0.01,0.0
PRC_8ec6b784,PROD_c33ce883,2021-02-03,2022-07-16,525.83,304.37,0.42116273320274616
PRC_d9a9b77a,PROD_c33ce883,2022-07-17,,606.55,367.86,0.39352073200890275
PRC_b1883bda,PROD_c363ca92,2017-01-08,,149.38,84.59,0.43372606774668626
PRC_96d2b128,PROD_c363ca92,2020-10-20,2022-08-12,15.24,9.68,0.36482939632545935
PRC_25d63dd1,PROD_c363ca92,2022-08-13,,13.51,8.76,0.3515914137675796
PRC_a22b0a1b,PROD_c363ca92,2024-07-19,,8.44,4.92,0.41706161137440756
PRC_582e0b84,PROD_c3c591a2,2025-10-15,,4.33,2.49,0.4249422632794457
PRC_c1d69fb3,PROD_c45630d4,2017-03-27,2019-09-09,17.47,11.68,0.33142530051516883
PRC_2d43c44a,PROD_c45630d4,2021-01-23,,17.25,10.59,0.38608695652173913
PRC_5361d5dd,PROD_c45630d4,2021-10-27,2024-07-29,6.71,4.9,0.26974664679582705
PRC_bb35c196,PROD_c45630d4,2025-08-07,,36.9,21.19,0.42574525745257447
PRC_90178d8e,PROD_c45630d4,2025-09-21,,8.5,5.98,0.29647058823529404
PRC_c56aac0f,PROD_c4e9f6a1,2017-12-01,2019-11-05,6.53,4.5,0.3108728943338438
PRC_632a9967,PROD_c4e9f6a1,2018-05-24,2019-07-03,67.24,37.64,0.44021415823914334
PRC_3f7990b9,PROD_c4e9f6a1,2019-11-06,,6.2,4.45,0.282258064516129
PRC_a8edfa5f,PROD_c520b909,2025-12-04,,15.19,8.71,0.4265964450296247
PRC_fd586df7,PROD_c53eb8d0,2017-09-10,2019-11-10,24.48,13.56,0.446078431372549
PRC_2edb41db,PROD_c53eb8d0,2018-12-06,,39.2,29.04,0.2591836734693878
PRC_9ffbb28a,PROD_c53eb8d0,2023-07-21,,10.43,5.89,0.43528283796740175
PRC_7bbef4c6,PROD_c56bc9df,2020-02-07,2021-08-31,42.58,30.68,0.27947393142320337
PRC_3b34c8bd,PROD_c56bc9df,2021-09-01,,35.65,26.25,0.26367461430575034
PRC_5e8c7622,PROD_c56bc9df,2025-05-29,,6.78,4.15,0.387905604719764
PRC_dfeaa45a,PROD_c573dfaa,2024-02-23,,5.82,3.3,0.43298969072164956
PRC_3f81c863,PROD_c59a821b,2020-05-04,2022-12-18,1.6,1.03,0.35625
PRC_bb7dc4d8,PROD_c59a821b,2021-04-06,,5.14,3.64,0.291828793774319
PRC_586f74a5,PROD_c59a821b,2022-12-19,2023-08-29,1.73,0.98,0.43352601156069365
PRC_b95c0e64,PROD_c59a821b,2023-08-30,,1.48,0.98,0.33783783783783783
PRC_ea9d570d,PROD_c68016bf,2019-10-16,,38.05,21.18,0.4433639947437582
PRC_7b9c263e,PROD_c68016bf,2023-02-28,2025-11-25,7.11,5.0,0.29676511954992973
PRC_20b6ed75,PROD_c68016bf,2025-10-19,,65.99,42.03,0.3630853159569631
PRC_f175fcac,PROD_c6c871b9,2015-09-19,2016-07-08,19.91,11.5,0.42240080361627325
PRC_d301ddff,PROD_c6c871b9,2016-07-09,2018-06-30,23.65,15.02,0.3649048625792812
PRC_9f31f6c1,PROD_c6c871b9,2018-07-01,,21.67,12.36,0.4296262113520998
PRC_affe5edd,PROD_c6c871b9,2024-04-21,,73.31,44.06,0.3989905879143364
PRC_edfd75bb,PROD_c6c871b9,2024-12-29,,57.3,33.71,0.41169284467713785
PRC_d3d4f8bf,PROD_c7bf1c12,2015-12-20,2018-08-22,29.83,21.08,0.29332886356017435
PRC_23972453,PROD_c8828b93,2021-03-20,2022-07-19,17.19,12.16,0.2926119837114602
PRC_d538be42,PROD_c8828b93,2022-07-20,,19.64,12.87,0.344704684317719
PRC_05bb35f1,PROD_c9d007c4,2016-11-28,2018-03-20,57.47,40.56,0.29424047329041236
PRC_d81a594d,PROD_c9d007c4,2023-12-08,,88.56,50.79,0.42649051490514905
PRC_96a4989f,PROD_c9d007c4,2025-11-17,,95.5,64.05,0.3293193717277487
PRC_1564eadb,PROD_c9f894e9,2016-02-09,2018-03-04,45.65,25.97,0.4311062431544359
PRC_afea754a,PROD_c9f894e9,2018-03-05,,53.31,37.57,0.2952541737009942
PRC_9aa007d4,PROD_c9f894e9,2019-11-17,2022-01-06,31.21,22.43,0.281320089714835
PRC_e9dccb97,PROD_c9f894e9,2023-02-01,,62.32,36.16,0.41976893453145064
PRC_c3940e57,PROD_c9f894e9,2023-07-15,2024-04-11,48.76,34.23,0.2979901558654635
PRC_a4f751b3,PROD_c9f894e9,2024-12-29,,57.3,33.71,0.41169284467713785
PRC_7a0a05a8,PROD_c9f894e9,2025-06-20,,114.06,72.61,0.363405225320007
PRC_16cd1ed0,PROD_ca01b616,2017-10-28,2020-10-06,4.01,2.43,0.39401496259351615
PRC_f075ce6b,PROD_ca01b616,2023-11-12,2024-05-30,22.44,14.43,0.35695187165775405
PRC_ef2946d2,PROD_ca01b616,2025-05-11,,52.2,33.65,0.35536398467432956
PRC_27b38d95,PROD_ca01b616,2025-09-18,,97.04,70.5,0.27349546578730427
PRC_983a4f9e,PROD_ca452979,2020-06-12,2021-12-11,9.91,6.17,0.3773965691220989
PRC_5269dfaf,PROD_ca452979,2021-05-12,,1.54,1.07,0.3051948051948052
PRC_0ea8e948,PROD_cc097516,2018-06-30,,12.08,8.45,0.3004966887417219
PRC_5f88d184,PROD_cc097516,2019-01-12,2020-01-04,13.6,7.89,0.4198529411764706
PRC_9b62c349,PROD_cc097516,2024-04-05,,42.38,29.91,0.29424256724870224
PRC_9f2a0401,PROD_cc4d0add,2015-03-05,2018-01-28,10.01,6.03,0.3976023976023976
PRC_097a568b,PROD_cc4d0add,2018-01-29,2020-04-12,10.54,6.89,0.3462998102466793
PRC_aabbba88,PROD_cc4d0add,2020-04-13,,9.73,5.58,0.42651593011305244
PRC_d0768f81,PROD_cd5eb4b5,2017-06-04,2018-06-30,20.8,11.52,0.4461538461538462
PRC_b5ba508a,PROD_cd5eb4b5,2017-10-02,2018-03-30,24.29,15.05,0.38040345821325644
PRC_a814b3b8,PROD_cd5eb4b5,2018-06-24,2021-06-06,53.34,37.61,0.2949006374203225
PRC_ecc60e24,PROD_cd5eb4b5,2022-11-12,,39.76,25.96,0.34708249496981886
PRC_85f6018c,PROD_cd5eb4b5,2024-02-25,,20.72,14.11,0.319015444015444
PRC_8c063de5,PROD_cd5eb4b5,2025-03-12,,45.42,31.9,0.2976662263320124
PRC_b7086dd3,PROD_cd92cb80,2019-03-03,2021-02-06,14.63,8.45,0.4224196855775804
PRC_37db6b81,PROD_cd92cb80,2021-02-07,,13.15,9.11,0.30722433460076054
PRC_7b542b6f,PROD_cd92cb80,2021-06-16,2022-05-19,61.2,42.98,0.2977124183006537
PRC_22c21716,PROD_cd92cb80,2024-12-29,,57.3,33.71,0.41169284467713785
PRC_6e7c9105,PROD_cda0843f,2017-06-30,2018-11-12,14.45,9.51,0.3418685121107266
PRC_4cb3f191,PROD_cda0843f,2018-11-13,2019-05-26,15.56,9.31,0.40167095115681234
PRC_a1cdc813,PROD_cda0843f,2019-05-27,,12.72,7.61,0.40172955974842767
BADID,PROD_cec55a70,2018-05-11,2021-05-04,9.67,5.48,0.43329886246122024
PRC_a5e19b14,PROD_cec55a70,2020-11-23,2023-07-20,4.05,2.48,0.3876543209876543
PRC_f9d913d2,PROD_cec55a70,2021-05-05,2023-11-23,8.38,5.47,0.34725536992840106
PRC_f45c4a41,PROD_cec55a70,2023-11-24,,7.08,4.38,0.38135593220338987
PRC_815e4e37,PROD_cfb4f3c5,2015-11-24,2018-09-24,29.02,21.38,0.26326671261199175
PRC_b02450e2,PROD_cfb4f3c5,2019-04-12,,25.42,15.06,0.40755310778914244
PRC_e7724a26,PROD_cfb4f3c5,2025-07-03,,32.93,22.62,0.31308836926814454
PRC_94882f9f,PROD_d0aa342d,2019-02-24,2021-04-05,4.68,2.69,0.4252136752136752
PRC_7dfe0344,PROD_d0aa342d,2021-04-06,,5.14,3.64,0.291828793774319
